source_id,owner_repo,url,description,relation_to_competition,stars,forks,default_branch,latest_commit_sha,latest_commit_date,license,archived,file_count,read_status,files_actually_read,evidence_path,notes
GH-DISCOVERY-tracksdata__OSP-React,tracksdata/OSP-React,https://github.com/tracksdata/OSP-React,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__scb-microservices,tracksdata/scb-microservices,https://github.com/tracksdata/scb-microservices,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tracksdata__steerbatch7-cloud,tracksdata/steerbatch7-cloud,https://github.com/tracksdata/steerbatch7-cloud,Search-result repository title/link only,NAME_COLLISION_FALSE_POSITIVE,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-013; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-tuannm3812__kaggle-biohub-cell-tracking-during-development,tuannm3812/kaggle-biohub-cell-tracking-during-development,https://github.com/tuannm3812/kaggle-biohub-cell-tracking-during-development,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002;GH-RS-003;GH-RS-010; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-ultracker-lester__ultracker-lester,ultracker-lester/ultracker-lester,https://github.com/ultracker-lester/ultracker-lester,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-vaishnavi-ctrl-jpg__Biohub-Cell-Tracking-During-Development,vaishnavi-ctrl-jpg/Biohub-Cell-Tracking-During-Development,https://github.com/vaishnavi-ctrl-jpg/Biohub-Cell-Tracking-During-Development,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-vdeeplearning__biohub_kaggle_cell_tracking,vdeeplearning/biohub_kaggle_cell_tracking,https://github.com/vdeeplearning/biohub_kaggle_cell_tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-003; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-vicky0718__Biohub-Cell_Tracking_During_Development,vicky0718/Biohub-Cell_Tracking_During_Development,https://github.com/vicky0718/Biohub-Cell_Tracking_During_Development,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-victornguyen7__celltrack3d,victornguyen7/celltrack3d,https://github.com/victornguyen7/celltrack3d,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-vincent-tvincent__ultrack_experiment_yp,vincent-tvincent/ultrack_experiment_yp,https://github.com/vincent-tvincent/ultrack_experiment_yp,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-vitalclick__Biohub,vitalclick/Biohub,https://github.com/vitalclick/Biohub,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-vitor458105__ZebraHub,vitor458105/ZebraHub,https://github.com/vitor458105/ZebraHub,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-007; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-weigertlab__napari-trackastra,weigertlab/napari-trackastra,https://github.com/weigertlab/napari-trackastra,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-005;GH-WEB-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DEEP-weigertlab__trackastra,weigertlab/trackastra,https://github.com/weigertlab/trackastra,learned association tracker,transformer_cell_tracking,149,32,main,6a8ce94ee7c5a1f22c8eb77229ea5a0bc95a7b5b,2026-08-07T11:57:45-07:00,BSD-3-Clause,False,66,FULL_RELEVANT_REPO_SOURCE_READ,README.md;LICENSE;pyproject.toml;scripts/train.py;trackastra/data/data.py;trackastra/data/features.py;trackastra/data/matching.py;trackastra/model/model.py;trackastra/model/model_api.py;trackastra/model/predict.py;trackastra/tracking/tracking.py;trackastra/tracking/ilp.py;trackastra/tracking/track_graph.py;trackastra/model/pretrained.json;.pre-commit-config.yaml;scripts/example_config.yaml;setup.cfg;tests/test_augmentations.py;tests/test_cli.py;tests/test_data.py;tests/test_features.py;tests/test_inference_api.py;tests/test_matching.py;tests/test_model.py;tests/test_pretrained.py;tests/test_train.py;trackastra/__init__.py;trackastra/cli.py;trackastra/data/__init__.py;trackastra/data/_check_ctc.py;trackastra/data/_compute_overlap.py;trackastra/data/augmentations.py;trackastra/data/distributed.py;trackastra/data/example_data.py;trackastra/data/utils.py;trackastra/data/wrfeat.py;trackastra/model/__init__.py;trackastra/model/model_parts.py;trackastra/model/pretrained.py;trackastra/model/rope.py;trackastra/tracking/__init__.py;trackastra/tracking/utils.py;trackastra/utils/__init__.py;trackastra/utils/utils.py,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/weigertlab__trackastra/repo_evidence.json,queries=GH-DEEP-SELECTION;GH-RS-005;GH-WEB-004; strong association component but requires a segmentation/front-end and Biohub-format bridge; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-weigertlab__trackastra-models,weigertlab/trackastra-models,https://github.com/weigertlab/trackastra-models,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-005; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DEEP-WenChentao__3DeeCellTracker,WenChentao/3DeeCellTracker,https://github.com/WenChentao/3DeeCellTracker,3D time-lapse tracker,3d_time_lapse_tracking,70,11,master,0c0518c7790f6c459f205f4acadc46837231f21d,2025-11-13T15:35:43+09:00,MIT,False,74,FULL_RELEVANT_REPO_SOURCE_READ,README.md;LICENSE;pyproject.toml;requirements.txt;CellTracker/preprocess.py;CellTracker/stardistwrapper.py;CellTracker/unet3d.py;CellTracker/ffn.py;CellTracker/track.py;CellTracker/tracker.py;CellTracker/trackerlite.py;CellTracker/watershed.py;CellTracker/__init__.py;CellTracker/analyses.py;CellTracker/coord_image_transformer.py;CellTracker/stardist3dcustom.py;CellTracker/synthesize.py;Examples/use_stardist/track_stardist_ensemble_mode-h5.ipynb;Examples/use_stardist/track_stardist_ensemble_mode.ipynb;Examples/use_stardist/track_stardist_single_mode-h5.ipynb;Examples/use_stardist/track_stardist_single_mode.ipynb;Examples/use_stardist/train_ffn_with_coordinates_csv.ipynb;Examples/use_stardist/train_ffn_with_label_image.ipynb;Examples/use_stardist/train_stardist.ipynb;Examples/use_stardist/worm3_points_t1.csv;Examples/use_unet/3D_U_Net_training-clear.ipynb;Examples/use_unet/ensemble_mode_worm4-clear.ipynb;Examples/use_unet/single_mode_worm1-clear.ipynb;LOG.MD,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/WenChentao__3DeeCellTracker/repo_evidence.json,queries=GH-DEEP-SELECTION;GH-WEB-011; relevant 3D motion/registration prior; adaptation to sparse Biohub point labels and divisions would be needed; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-willlaon__biohub-cell-tracking-graph-learning,willlaon/biohub-cell-tracking-graph-learning,https://github.com/willlaon/biohub-cell-tracking-graph-learning,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-ytashan__Bio-Cell-Exploratory-Data-Analysis-EDA-,ytashan/Bio-Cell-Exploratory-Data-Analysis-EDA-,https://github.com/ytashan/Bio-Cell-Exploratory-Data-Analysis-EDA-,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-ZitouniNidhal__biohub-cell-tracking,ZitouniNidhal/biohub-cell-tracking,https://github.com/ZitouniNidhal/biohub-cell-tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-002; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-ZitouniNidhal__ZebraTrack3D,ZitouniNidhal/ZebraTrack3D,https://github.com/ZitouniNidhal/ZebraTrack3D,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
